Entity,Code,Year,Fossil fuels per capita (kWh)
Colombia,COL,1986,5541.7993
Colombia,COL,1987,5936.4214
Colombia,COL,1988,5685.623
Colombia,COL,1989,5776.8823
Colombia,COL,1990,5223.7495
Colombia,COL,1991,5299.3843
Colombia,COL,1992,5938.208
Colombia,COL,1993,6025.5703
Colombia,COL,1994,6238.0825
Colombia,COL,1995,6327.7485
Colombia,COL,1996,6296.866
Colombia,COL,1997,6638.282
Colombia,COL,1998,6688.7773
Colombia,COL,1999,5747.389
Colombia,COL,2000,5647.662
Colombia,COL,2001,5581.208
Colombia,COL,2002,5344.534
Colombia,COL,2003,5269.3843
Colombia,COL,2004,5460.328
Colombia,COL,2005,5212.084
Colombia,COL,2006,6113.7354
Colombia,COL,2007,6090.014
Colombia,COL,2008,6282.9497
Colombia,COL,2009,6378.752
Colombia,COL,2010,6764.048
Colombia,COL,2011,6597.447
Colombia,COL,2012,7193.3115
Colombia,COL,2013,7614.3193
Colombia,COL,2014,8050.3403
Colombia,COL,2015,7408.554
Colombia,COL,2016,8503.356
Colombia,COL,2017,7925.0063
Colombia,COL,2018,7963.477
Colombia,COL,2019,8005.2393
Colombia,COL,2020,7144.673
Colombia,COL,2021,7690.7085
Colombia,COL,2022,8122.3086
Croatia,HRV,1990,18302.664
Croatia,HRV,1991,13916.607
Croatia,HRV,1992,14097.455
Croatia,HRV,1993,14709.022
Croatia,HRV,1994,14269.982
Croatia,HRV,1995,14773.343
Croatia,HRV,1996,14912.375
Croatia,HRV,1997,16141.165
Croatia,HRV,1998,17360.19
Croatia,HRV,1999,17462.223
Croatia,HRV,2000,17031.225
Croatia,HRV,2001,17844.629
Croatia,HRV,2002,18859.072
Croatia,HRV,2003,20284.34
Croatia,HRV,2004,19927.602
Croatia,HRV,2005,20106.621
Croatia,HRV,2006,20154.234
Croatia,HRV,2007,21566.877
Croatia,HRV,2008,20803.086
Croatia,HRV,2009,19509.365
Croatia,HRV,2010,18871.111
Croatia,HRV,2011,18336.824
Croatia,HRV,2012,16805.686
Croatia,HRV,2013,16330.912
Croatia,HRV,2014,16029.382
Croatia,HRV,2015,16542.156
Croatia,HRV,2016,17071.955
Croatia,HRV,2017,18023.05
Croatia,HRV,2018,17210.01
Croatia,HRV,2019,17580.95
Croatia,HRV,2020,16504.225
Croatia,HRV,2021,17013.49
Croatia,HRV,2022,17149.828
Cyprus,CYP,2006,32600.062
Cyprus,CYP,2007,32560.555
Czechia,CZE,1965,47633.9
Czechia,CZE,1966,47890.797
Czechia,CZE,1967,47090.62
Czechia,CZE,1968,49186.14
Czechia,CZE,1969,51314.95
Czechia,CZE,1970,53269.44
Czechia,CZE,1971,56040.957
Czechia,CZE,1972,56145.81
Czechia,CZE,1973,56257.69
Czechia,CZE,1974,56299.605
Czechia,CZE,1975,58243.77
Czechia,CZE,1976,59620.344
Czechia,CZE,1977,61100.316
Czechia,CZE,1978,61690.785
Czechia,CZE,1979,61938.887
Czechia,CZE,1980,59760.3
Czechia,CZE,1981,59329.082
Czechia,CZE,1982,58683.156
Czechia,CZE,1983,58701.348
Czechia,CZE,1984,60482.098
Czechia,CZE,1985,60157.984
Czechia,CZE,1986,59747.395
Czechia,CZE,1987,59755.094
Czechia,CZE,1988,59818.516
Czechia,CZE,1989,57829.645
Czechia,CZE,1990,49275.94
Czechia,CZE,1991,44645.07
Czechia,CZE,1992,43066.254
Czechia,CZE,1993,42494.316
Czechia,CZE,1994,41106.152
Czechia,CZE,1995,43068.957
Czechia,CZE,1996,44625.66
Czechia,CZE,1997,42795.09
Czechia,CZE,1998,41355.676
Czechia,CZE,1999,39363.71
Czechia,CZE,2000,41854.895
Czechia,CZE,2001,42566.234
Czechia,CZE,2002,41477.52
Czechia,CZE,2003,42569.887
Czechia,CZE,2004,43518.805
Czechia,CZE,2005,43038.887
Czechia,CZE,2006,43455.23
Czechia,CZE,2007,42793.555
Czechia,CZE,2008,41403.492
Czechia,CZE,2009,38755.27
Czechia,CZE,2010,40049.055
Czechia,CZE,2011,38342.86
Czechia,CZE,2012,37372.195
Czechia,CZE,2013,36076.68
Czechia,CZE,2014,35210.055
Czechia,CZE,2015,35170.96
Czechia,CZE,2016,35272.867
Czechia,CZE,2017,36683.133
Czechia,CZE,2018,36257.17
Czechia,CZE,2019,34945.473
Czechia,CZE,2020,31577.723
Czechia,CZE,2021,33724.055
Czechia,CZE,2022,33561.6
Denmark,DNK,1983,37044.58
Denmark,DNK,1984,37685.594
Denmark,DNK,1985,42477.383
Denmark,DNK,1986,43369.555
Denmark,DNK,1987,41754.273
Denmark,DNK,1988,41179.656
Denmark,DNK,1989,37802.92
Denmark,DNK,1990,38759.516
Denmark,DNK,1991,44482.83
Denmark,DNK,1992,41288.05
Denmark,DNK,1993,43482.887
Denmark,DNK,1994,46562.387
Denmark,DNK,1995,45458.383
Denmark,DNK,1996,53947.266
Denmark,DNK,1997,48150.04
Denmark,DNK,1998,45636.86
Denmark,DNK,1999,43758.543
Denmark,DNK,2000,41144.105
Denmark,DNK,2001,40974.938
Denmark,DNK,2002,40237.49
Denmark,DNK,2003,42821.574
Denmark,DNK,2004,39387.844
Denmark,DNK,2005,36505.797
Denmark,DNK,2006,41090.277
Denmark,DNK,2007,38011.094
Denmark,DNK,2008,35796.332
Denmark,DNK,2009,33481.766
Denmark,DNK,2010,34445.445
Denmark,DNK,2011,30781.129
Denmark,DNK,2012,27501.07
Denmark,DNK,2013,28399.377
Denmark,DNK,2014,25942.305
Denmark,DNK,2015,24499.951
Denmark,DNK,2016,25149.223
Denmark,DNK,2017,23510.11
Denmark,DNK,2018,23510.29
Denmark,DNK,2019,21604.432
Denmark,DNK,2020,17726.584
Denmark,DNK,2021,19111.107
Denmark,DNK,2022,18338.973
Ecuador,ECU,1990,6338.517
Ecuador,ECU,1991,6964.9375
Ecuador,ECU,1992,6805.119
Ecuador,ECU,1993,6741.403
Ecuador,ECU,1994,7130.0435
Ecuador,ECU,1995,6881.222
Ecuador,ECU,1996,7571.4995
Ecuador,ECU,1997,8416.84
Ecuador,ECU,1998,8328.537
Ecuador,ECU,1999,7171.19
Ecuador,ECU,2000,6464.374
Ecuador,ECU,2001,6594.5835
Ecuador,ECU,2002,6284.884
Ecuador,ECU,2003,6449.2974
Ecuador,ECU,2004,6848.202
Ecuador,ECU,2005,7312.1616
Ecuador,ECU,2006,7633.25
Ecuador,ECU,2007,7577.7183
Ecuador,ECU,2008,7648.416
Ecuador,ECU,2009,7687.909
Ecuador,ECU,2010,8701.494
Ecuador,ECU,2011,8729.109
Ecuador,ECU,2012,9002.516
Ecuador,ECU,2013,9431.035
Ecuador,ECU,2014,9771.43
Ecuador,ECU,2015,9324.604
Ecuador,ECU,2016,8698.032
Ecuador,ECU,2017,8336.895
Ecuador,ECU,2018,8774.213
Ecuador,ECU,2019,8297.401
Ecuador,ECU,2020,6631.0425
Ecuador,ECU,2021,8065.236
Ecuador,ECU,2022,8488.841
Egypt,EGY,1965,2808.4556
Egypt,EGY,1966,2880.6257
Egypt,EGY,1967,2368.8135
Egypt,EGY,1968,2416.6606
Egypt,EGY,1969,1811.2345
Egypt,EGY,1970,2230.0723
Egypt,EGY,1971,2223.7217
Egypt,EGY,1972,2450.442
Egypt,EGY,1973,2244.9773
Egypt,EGY,1974,2476.934
Egypt,EGY,1975,2687.323
Egypt,EGY,1976,3151.5928
Egypt,EGY,1977,3315.818
Egypt,EGY,1978,3391.0803
Egypt,EGY,1979,3698.3936
Egypt,EGY,1980,4175.615
Egypt,EGY,1981,4697.0366
Egypt,EGY,1982,5163.4165
Egypt,EGY,1983,5528.36
Egypt,EGY,1984,5929.704
Egypt,EGY,1985,6031.654
Egypt,EGY,1986,6024.1235
Egypt,EGY,1987,6247.1475
Egypt,EGY,1988,6183.779
Egypt,EGY,1989,6337.4766
Egypt,EGY,1990,6325.1743
Egypt,EGY,1991,6263.516
Egypt,EGY,1992,6061.888
Egypt,EGY,1993,5914.8965
Egypt,EGY,1994,6077.2573
Egypt,EGY,1995,6307.3936
Egypt,EGY,1996,6517.4634
Egypt,EGY,1997,6652.7656
Egypt,EGY,1998,6786.5815
Egypt,EGY,1999,7110.927
Egypt,EGY,2000,7375.0947
Egypt,EGY,2001,7555.3794
Egypt,EGY,2002,7645.44
Egypt,EGY,2003,7999.052
Egypt,EGY,2004,8302.405
Egypt,EGY,2005,8368.58
Egypt,EGY,2006,8663.595
Egypt,EGY,2007,9030.8
Egypt,EGY,2008,9384.012
Egypt,EGY,2009,9594.103
Egypt,EGY,2010,9801.154
Egypt,EGY,2011,10061.045
Egypt,EGY,2012,10241.612
Egypt,EGY,2013,9934.931
Egypt,EGY,2014,9581.468
Egypt,EGY,2015,9513.098
Egypt,EGY,2016,9853.392
Egypt,EGY,2017,10066.395
Egypt,EGY,2018,9866.835
Egypt,EGY,2019,9406.714
Egypt,EGY,2020,8553.087
Egypt,EGY,2021,9046.581
Egypt,EGY,2022,9397.142
Estonia,EST,1985,77633.625
Estonia,EST,1986,76745.1
Estonia,EST,1987,77318.375
Estonia,EST,1988,75425.12
Estonia,EST,1989,77309.28
Estonia,EST,1990,81220.125
Estonia,EST,1991,74559.61
Estonia,EST,1992,52836.1
Estonia,EST,1993,44924.79
Estonia,EST,1994,46444
Estonia,EST,1995,42777.78
Estonia,EST,1996,46001.223
Estonia,EST,1997,45728.05
Estonia,EST,1998,41308.707
Estonia,EST,1999,38250
Estonia,EST,2000,39585.766
Estonia,EST,2001,41607.227
Estonia,EST,2002,41689.055
Estonia,EST,2003,45734.285
Estonia,EST,2004,46911.7
Estonia,EST,2005,47349.848
Estonia,EST,2006,46997.305
Estonia,EST,2007,54689.203
Estonia,EST,2008,50285.984
Estonia,EST,2009,42756.426
Estonia,EST,2010,52456.184
Estonia,EST,2011,52215.996
Estonia,EST,2012,52118.883
Estonia,EST,2013,55907.77
Estonia,EST,2014,53128.703
Estonia,EST,2015,48594.438
Estonia,EST,2016,50154.633
Estonia,EST,2017,55318.86
Estonia,EST,2018,54168.766
Estonia,EST,2019,42241.527
Estonia,EST,2020,37486.87
Estonia,EST,2021,39495.902
Estonia,EST,2022,39405.848
Europe,,1965,28415.236
Europe,,1966,29263.027
Europe,,1967,30196.041
Europe,,1968,31613.826
Europe,,1969,33431.824
Europe,,1970,35240.676
Europe,,1971,36257.152
Europe,,1972,37753.14
Europe,,1973,39627.043
Europe,,1974,39601.98
Europe,,1975,39710.418
Europe,,1976,41563.816
Europe,,1977,42013.24
Europe,,1978,43441.64
Europe,,1979,44629.074
Europe,,1980,43908.4
Europe,,1981,42969.19
Europe,,1982,42616.176
Europe,,1983,42714.715
Europe,,1984,43317.75
Europe,,1985,41215.234
Europe,,1986,41726.46
Europe,,1987,42273.465
Europe,,1988,42203.336
Europe,,1989,42044.668
Europe,,1990,41945.766
Europe,,1991,41041.242
Europe,,1992,39089.668
Europe,,1993,37203.19
Europe,,1994,35438.992
Europe,,1995,35201.44
Europe,,1996,35425.734
Europe,,1997,34557.832
Europe,,1998,34703.06
Europe,,1999,34490.168
Europe,,2000,34766.996
Europe,,2001,35210.906
Europe,,2002,35118.402
Europe,,2003,35908.543
Europe,,2004,36128.684
Europe,,2005,36159.8
Europe,,2006,36706.965
Europe,,2007,36287.94
Europe,,2008,35884.48
Europe,,2009,33260.492
Europe,,2010,34383.883
Europe,,2011,33907.75
Europe,,2012,33422.234
Europe,,2013,32636.775
Europe,,2014,31217.94
Europe,,2015,31021.873
Europe,,2016,31490.72
Europe,,2017,31707.62
Europe,,2018,31832.111
Europe,,2019,31062.229
Europe,,2020,28374.678
Europe,,2021,30266.775
Europe,,2022,28721.068
European Union (27),,1965,23647.37
European Union (27),,1966,24163.832
European Union (27),,1967,24936.068
European Union (27),,1968,26609.883
European Union (27),,1969,28785.139
European Union (27),,1970,30704.111
European Union (27),,1971,31520.875
European Union (27),,1972,32940.55
European Union (27),,1973,34680
European Union (27),,1974,33907.137
European Union (27),,1975,33277.586
European Union (27),,1976,35498.145
European Union (27),,1977,35168.805
European Union (27),,1978,36465.71
European Union (27),,1979,37524.918
European Union (27),,1980,36552.547
European Union (27),,1981,34726.176
European Union (27),,1982,33568.656
European Union (27),,1983,33211.92
European Union (27),,1984,33501.867
European Union (27),,1985,34628.723
European Union (27),,1986,34845.027
European Union (27),,1987,35220.25
European Union (27),,1988,35002.273
European Union (27),,1989,35178.37
European Union (27),,1990,34701.54
European Union (27),,1991,34174.152
European Union (27),,1992,33180.16
European Union (27),,1993,32556.955
European Union (27),,1994,32273.725
European Union (27),,1995,33037.527
European Union (27),,1996,33974.543
European Union (27),,1997,33603.18
European Union (27),,1998,33911.645
European Union (27),,1999,33567.754
European Union (27),,2000,33578.01
European Union (27),,2001,34030.64
European Union (27),,2002,33923.715
European Union (27),,2003,34631.77
European Union (27),,2004,34730.8
European Union (27),,2005,34709.785
European Union (27),,2006,34786
European Union (27),,2007,34187.72
European Union (27),,2008,33510.617
European Union (27),,2009,31052.215
European Union (27),,2010,31896.867
European Union (27),,2011,30773.404
European Union (27),,2012,29956.998
European Union (27),,2013,29256.777
European Union (27),,2014,27675.912
European Union (27),,2015,28217.732
European Union (27),,2016,28678.146
European Union (27),,2017,29245.191
European Union (27),,2018,28776.562
European Union (27),,2019,27904.297
European Union (27),,2020,24994.498
European Union (27),,2021,26534.488
European Union (27),,2022,25754.752
Finland,FIN,1974,36323.125
Finland,FIN,1975,37175.73
Finland,FIN,1976,41477.363
Finland,FIN,1977,40817.53
Finland,FIN,1978,43714.566
Finland,FIN,1979,45062.91
Finland,FIN,1980,44913.945
Finland,FIN,1981,38653.316
Finland,FIN,1982,36860.36
Finland,FIN,1983,35273.086
Finland,FIN,1984,36872.926
Finland,FIN,1985,39893.465
Finland,FIN,1986,40387.418
Finland,FIN,1987,42201.844
Finland,FIN,1988,41988.13
Finland,FIN,1989,42560.3
Finland,FIN,1990,44149.336
Finland,FIN,1991,43960.652
Finland,FIN,1992,42550.41
Finland,FIN,1993,42845.906
Finland,FIN,1994,46854.13
Finland,FIN,1995,42845.74
Finland,FIN,1996,46502.297
Finland,FIN,1997,45068.73
Finland,FIN,1998,44215.336
Finland,FIN,1999,44008.195
Finland,FIN,2000,43306.41
Finland,FIN,2001,45737.195
Finland,FIN,2002,47297.496
Finland,FIN,2003,52482.8
Finland,FIN,2004,48446.055
Finland,FIN,2005,42560.824
Finland,FIN,2006,48095.78
Finland,FIN,2007,46554.574
Finland,FIN,2008,42099.242
Finland,FIN,2009,39840.453
Finland,FIN,2010,44262.723
Finland,FIN,2011,39869.89
Finland,FIN,2012,35927
Finland,FIN,2013,37185.96
Finland,FIN,2014,34172.004
Finland,FIN,2015,32096.895
Finland,FIN,2016,33719.62
Finland,FIN,2017,31900.504
Finland,FIN,2018,32643.19
Finland,FIN,2019,30917.521
Finland,FIN,2020,27178.041
Finland,FIN,2021,26449.334
Finland,FIN,2022,24868.705
France,FRA,1965,24258.104
France,FRA,1966,24274.006
France,FRA,1967,26131.254
France,FRA,1968,27106.203
France,FRA,1969,29750.623
France,FRA,1970,31965.887
France,FRA,1971,33340.906
France,FRA,1972,35274.16
France,FRA,1973,38369.957
France,FRA,1974,36883.1
France,FRA,1975,33921.562
France,FRA,1976,37019.227
France,FRA,1977,35720.605
France,FRA,1978,37152.89
France,FRA,1979,37828.234
France,FRA,1980,35802.59
France,FRA,1981,32725.889
France,FRA,1982,30889.441
France,FRA,1983,29960.41
France,FRA,1984,28974.951
France,FRA,1985,28712.469
France,FRA,1986,28085.508
France,FRA,1987,27758.098
France,FRA,1988,27396.719
France,FRA,1989,27981.564
France,FRA,1990,28384.557
France,FRA,1991,30151.54
France,FRA,1992,29503.777
France,FRA,1993,28149.97
France,FRA,1994,27113.844
France,FRA,1995,27606.43
France,FRA,1996,28719.037
France,FRA,1997,28089.545
France,FRA,1998,29595.703
France,FRA,1999,29524.66
France,FRA,2000,29313.787
France,FRA,2001,29237.416
France,FRA,2002,28591.104
France,FRA,2003,28967.342
France,FRA,2004,28983.715
France,FRA,2005,28798.316
France,FRA,2006,28090.19
France,FRA,2007,27315.38
France,FRA,2008,26923.023
France,FRA,2009,25569.209
France,FRA,2010,25782.459
France,FRA,2011,23945.523
France,FRA,2012,23787.51
France,FRA,2013,23700.156
France,FRA,2014,21465.91
France,FRA,2015,21827.764
France,FRA,2016,22225.053
France,FRA,2017,22405.547
France,FRA,2018,21840.576
France,FRA,2019,21490.225
France,FRA,2020,18653.234
France,FRA,2021,20212.729
France,FRA,2022,19371.66
Germany,DEU,1965,38415.56
Germany,DEU,1966,38168.234
Germany,DEU,1967,37794.227
Germany,DEU,1968,40123.46
Germany,DEU,1969,43136.92
Germany,DEU,1970,45185.83
Germany,DEU,1971,45635.867
Germany,DEU,1972,47059.188
Germany,DEU,1973,49634.34
Germany,DEU,1974,48605.73
Germany,DEU,1975,46387.453
Germany,DEU,1976,49615.51
Germany,DEU,1977,49016.83
Germany,DEU,1978,50840.336
Germany,DEU,1979,53599.043
Germany,DEU,1980,51664.797
Germany,DEU,1981,49644.86
Germany,DEU,1982,47509.066
Germany,DEU,1983,48175.17
Germany,DEU,1984,49132.043
Germany,DEU,1985,49462.777
Germany,DEU,1986,49154.668
Germany,DEU,1987,48971.855
Germany,DEU,1988,48372.57
Germany,DEU,1989,47415.195
Germany,DEU,1990,46665.72
Germany,DEU,1991,45367.33
Germany,DEU,1992,43610.484
Germany,DEU,1993,43348.75
Germany,DEU,1994,42733.195
Germany,DEU,1995,42681.25
Germany,DEU,1996,44011.707
Germany,DEU,1997,42938.93
Germany,DEU,1998,42709.668
Germany,DEU,1999,41601.348
Germany,DEU,2000,41590.516
Germany,DEU,2001,42451.08
Germany,DEU,2002,41845.69
Germany,DEU,2003,41858.516
Germany,DEU,2004,41429.168
Germany,DEU,2005,40735.957
Germany,DEU,2006,41398.223
Germany,DEU,2007,39590.49
Germany,DEU,2008,39719.08
Germany,DEU,2009,37145.08
Germany,DEU,2010,38543.195
Germany,DEU,2011,37245.68
Germany,DEU,2012,37433.844
Germany,DEU,2013,38533.08
Germany,DEU,2014,36198.457
Germany,DEU,2015,36322.855
Germany,DEU,2016,37192.37
Germany,DEU,2017,37099.918
Germany,DEU,2018,35609.137
Germany,DEU,2019,33816.566
Germany,DEU,2020,30700.303
Germany,DEU,2021,32367.781
Germany,DEU,2022,31225.268
Greece,GRC,1982,19798.186
Greece,GRC,1983,20067.695
Greece,GRC,1984,20602.342
Greece,GRC,1985,21607.018
Greece,GRC,1986,21316.293
Greece,GRC,1987,23317.729
Greece,GRC,1988,24564.893
Greece,GRC,1989,26581.389
Greece,GRC,1990,27379.988
Greece,GRC,1991,27167.52
Greece,GRC,1992,27683.387
Greece,GRC,1993,27797.838
Greece,GRC,1994,27973.498
Greece,GRC,1995,28547.46
Greece,GRC,1996,28863.084
Greece,GRC,1997,29650.586
Greece,GRC,1998,31406.885
Greece,GRC,1999,30984.941
Greece,GRC,2000,32686.6
Greece,GRC,2001,33181.492
Greece,GRC,2002,32973.594
Greece,GRC,2003,34309.73
Greece,GRC,2004,34290.4
Greece,GRC,2005,34302.754
Greece,GRC,2006,35015.926
Greece,GRC,2007,36543.754
Greece,GRC,2008,35631.574
Greece,GRC,2009,33705.363
Greece,GRC,2010,31509.072
Greece,GRC,2011,31579.805
Greece,GRC,2012,29183.297
Greece,GRC,2013,26338.809
Greece,GRC,2014,25136.213
Greece,GRC,2015,24962.992
Greece,GRC,2016,24654.459
Greece,GRC,2017,26499.893
Greece,GRC,2018,26257.078
Greece,GRC,2019,25719.078
Greece,GRC,2020,21706.209
Greece,GRC,2021,23140.748
Greece,GRC,2022,24361.2
High-income countries,,1965,35636.887
High-income countries,,1966,36918.707
High-income countries,,1967,38054.246
High-income countries,,1968,40224.812
High-income countries,,1969,42494.23
High-income countries,,1970,44427.01
High-income countries,,1971,45024.105
High-income countries,,1972,46722.98
High-income countries,,1973,48952.766
High-income countries,,1974,47285.277
High-income countries,,1975,45439.24
High-income countries,,1976,47748.63
High-income countries,,1977,48303.93
High-income countries,,1978,49076.066
High-income countries,,1979,50045.945
High-income countries,,1980,47958.164
High-income countries,,1981,46090.56
High-income countries,,1982,44000.203
High-income countries,,1983,43412.59
High-income countries,,1984,44908.76
High-income countries,,1985,45158.37
High-income countries,,1986,45353.34
High-income countries,,1987,46194.6
High-income countries,,1988,47426.207
High-income countries,,1989,47984.41
High-income countries,,1990,47660.094
High-income countries,,1991,47351.746
High-income countries,,1992,47477.31
High-income countries,,1993,47571.74
High-income countries,,1994,48279.37
High-income countries,,1995,49090.383
High-income countries,,1996,50369.504
High-income countries,,1997,50595.098
High-income countries,,1998,50435.805
High-income countries,,1999,50784.246
High-income countries,,2000,51490.137
High-income countries,,2001,51197.67
High-income countries,,2002,51355.926
High-income countries,,2003,51968.258
High-income countries,,2004,52567.77
High-income countries,,2005,52533.08
High-income countries,,2006,52165.273
High-income countries,,2007,52327.418
High-income countries,,2008,51246.83
High-income countries,,2009,48054.34
High-income countries,,2010,49804.414
High-income countries,,2011,49023.316
High-income countries,,2012,48555.664
High-income countries,,2013,48646.297
High-income countries,,2014,47949.92
High-income countries,,2015,47922.277
High-income countries,,2016,47744.535
High-income countries,,2017,47718.04
High-income countries,,2018,48014.234
High-income countries,,2019,46879.777
High-income countries,,2020,42652.184
High-income countries,,2021,44789.215
High-income countries,,2022,44889.2
Hong Kong,HKG,1995,28937.332
Hong Kong,HKG,1996,28513.861
Hong Kong,HKG,1997,28363.01
Hong Kong,HKG,1998,28449.79
Hong Kong,HKG,1999,28398.512
Hong Kong,HKG,2000,29337.336
Hong Kong,HKG,2001,36671.152
Hong Kong,HKG,2002,35543.58
Hong Kong,HKG,2003,36507.19
Hong Kong,HKG,2004,40706.63
Hong Kong,HKG,2005,38935.48
Hong Kong,HKG,2006,41052.57
Hong Kong,HKG,2007,43421.28
Hong Kong,HKG,2008,40116.883
Hong Kong,HKG,2009,43533.855
Hong Kong,HKG,2010,45006.055
Hong Kong,HKG,2011,45834.223
Hong Kong,HKG,2012,43722.906
Hong Kong,HKG,2013,44509.152
Hong Kong,HKG,2014,43117.23
Hong Kong,HKG,2015,44084.43
Hong Kong,HKG,2016,45020.812
Hong Kong,HKG,2017,48124.902
Hong Kong,HKG,2018,48549.617
Hong Kong,HKG,2019,45918.86
Hong Kong,HKG,2020,34309.695
Hong Kong,HKG,2021,32365.408
Hong Kong,HKG,2022,29040.893
Hungary,HUN,1965,18218.738
Hungary,HUN,1966,18403.693
Hungary,HUN,1967,17502.982
Hungary,HUN,1968,18092.195
Hungary,HUN,1969,19305.424
Hungary,HUN,1970,20734.062
Hungary,HUN,1971,21344.154
Hungary,HUN,1972,21967.92
Hungary,HUN,1973,23715.98
Hungary,HUN,1974,24337.646
Hungary,HUN,1975,25592.28
Hungary,HUN,1976,27193.506
Hungary,HUN,1977,28466.453
Hungary,HUN,1978,30345.412
Hungary,HUN,1979,29968.045
Hungary,HUN,1980,30051.14
Hungary,HUN,1981,29781.45
Hungary,HUN,1982,29986.365
Hungary,HUN,1983,28905.613
Hungary,HUN,1984,29467.783
Hungary,HUN,1985,29834.303
Hungary,HUN,1986,29536.457
Hungary,HUN,1987,30086.457
Hungary,HUN,1988,28752.006
Hungary,HUN,1989,27894.309
Hungary,HUN,1990,27343.215
Hungary,HUN,1991,25282.848
Hungary,HUN,1992,24051.424
Hungary,HUN,1993,23082.922
Hungary,HUN,1994,23505.172
Hungary,HUN,1995,23853.656
Hungary,HUN,1996,24372.756
Hungary,HUN,1997,23794.438
Hungary,HUN,1998,24290.766
Hungary,HUN,1999,24300.201
Hungary,HUN,2000,23508.256
Hungary,HUN,2001,24272.951
Hungary,HUN,2002,23760.182
Hungary,HUN,2003,24976.828
Hungary,HUN,2004,25068.78
Hungary,HUN,2005,26220.771
Hungary,HUN,2006,25901.496
Hungary,HUN,2007,25100.043
Hungary,HUN,2008,24410.162
Hungary,HUN,2009,22019.047
Hungary,HUN,2010,22480.566
Hungary,HUN,2011,21884.672
Hungary,HUN,2012,20133.857
Hungary,HUN,2013,18981.432
Hungary,HUN,2014,18833.666
Hungary,HUN,2015,20146.443
Hungary,HUN,2016,20611.85
Hungary,HUN,2017,22053.951
Hungary,HUN,2018,22279.477
Hungary,HUN,2019,22284.37
Hungary,HUN,2020,21629.916
Hungary,HUN,2021,22778.094
Hungary,HUN,2022,20260.748
Iceland,ISL,2007,37098.49
India,IND,1965,1125.2926
India,IND,1966,1133.5355
India,IND,1967,1134.5189
India,IND,1968,1176.4385
India,IND,1969,1271.7704
India,IND,1970,1201.8425
India,IND,1971,1215.6349
India,IND,1972,1265.2268
India,IND,1973,1251.0247
India,IND,1974,1313.2266
India,IND,1975,1361.0214
India,IND,1976,1394.942
India,IND,1977,1441.1593
India,IND,1978,1423.5167
India,IND,1979,1491.5619
India,IND,1980,1503.5441
India,IND,1981,1637.8589
India,IND,1982,1621.7012
India,IND,1983,1681.703
India,IND,1984,1744.3007
India,IND,1985,1817.7192
India,IND,1986,1912.4452
India,IND,1987,2014.1486
India,IND,1988,2139.258
India,IND,1989,2282.3818
India,IND,1990,2396.4678
India,IND,1991,2467.0754
India,IND,1992,2563.7466
India,IND,1993,2578.222
India,IND,1994,2649.131
India,IND,1995,2814.2717
India,IND,1996,2896.9954
India,IND,1997,3002.7327
India,IND,1998,3096.229
India,IND,1999,3133.5767
India,IND,2000,3252.096
India,IND,2001,3212.5547
India,IND,2002,3268.6204
India,IND,2003,3336.6282
India,IND,2004,3489.0093
India,IND,2005,3669.991
India,IND,2006,3776.822
India,IND,2007,4035.7305
India,IND,2008,4247.294
India,IND,2009,4537.954
India,IND,2010,4651.5137
India,IND,2011,4772.454
India,IND,2012,5006.897
India,IND,2013,5073.985
India,IND,2014,5350.1016
India,IND,2015,5477.8716
India,IND,2016,5672.6616
India,IND,2017,5793.145
India,IND,2018,6026.0054
India,IND,2019,6042.317
India,IND,2020,5613.4336
India,IND,2021,6073.8945
India,IND,2022,6318.812
Indonesia,IDN,1965,782.1327
Indonesia,IDN,1966,742.3492
Indonesia,IDN,1967,705.97253
Indonesia,IDN,1968,721.00476
Indonesia,IDN,1969,798.989
Indonesia,IDN,1970,820.8075
Indonesia,IDN,1971,826.59186
Indonesia,IDN,1972,859.40314
Indonesia,IDN,1973,940.3789
Indonesia,IDN,1974,980.9496
Indonesia,IDN,1975,1178.0784
Indonesia,IDN,1976,1225.3157
Indonesia,IDN,1977,1573.1063
Indonesia,IDN,1978,1742.5056
Indonesia,IDN,1979,1937.3461
Indonesia,IDN,1980,2037.1598
Indonesia,IDN,1981,2135.4321
Indonesia,IDN,1982,2125.897
Indonesia,IDN,1983,2189.4287
Indonesia,IDN,1984,2357.7927
Indonesia,IDN,1985,2441.6423
Indonesia,IDN,1986,2529.6487
Indonesia,IDN,1987,2621.157
Indonesia,IDN,1988,2712.197
Indonesia,IDN,1989,2941.0554
Indonesia,IDN,1990,3171.8347
Indonesia,IDN,1991,3388.2236
Indonesia,IDN,1992,3634.1904
Indonesia,IDN,1993,3830.5156
Indonesia,IDN,1994,3957.8062
Indonesia,IDN,1995,4236.8105
Indonesia,IDN,1996,4471.307
Indonesia,IDN,1997,4826.3574
Indonesia,IDN,1998,4597.4136
Indonesia,IDN,1999,4953.2
Indonesia,IDN,2000,5232.496
Indonesia,IDN,2001,5504.366
Indonesia,IDN,2002,5601.1577
Indonesia,IDN,2003,6024.4307
Indonesia,IDN,2004,5879.142
Indonesia,IDN,2005,5968.2812
Indonesia,IDN,2006,6010.588
Indonesia,IDN,2007,6356.923
Indonesia,IDN,2008,6333.452
Indonesia,IDN,2009,6418.166
Indonesia,IDN,2010,6808.2754
Indonesia,IDN,2011,7171.398
